2025-06-26 12:05:56,268 - 
+--------------------+------------+-----------+---------------------+------------------------------+----------------------+----------------------------------+-----------------------+
|     frr_value      | size_value | pdi_value | prob. marginale_frr | p_condizionata_size_dato_frr |      p_empirica      | p_condizionata_pdi_dato_size_frr |  prob. fattorizzata   |
|        3.0         |     S      |    HDM    |        0.363        |     0.24490358126721765      |         0.0          |        0.1057142857142857        |       0.009398        |
|        3.0         |     S      |    MD     |        0.363        |     0.24490358126721765      | 0.05185185185185185  |        0.4522077922077922        |  0.04020127272727273  |
|        3.0         |     S      |    PLD    |        0.363        |     0.24490358126721765      | 0.025925925925925925 |        0.4425974025974026        |  0.03934690909090909  |
| 3.467368504525317  |     L      |    HDM    |       0.0111        |             0.0              |         0.0          |               0.0                |          0.0          |
| 3.467368504525317  |     L      |    MD     |       0.0111        |             0.0              |         0.0          |        0.0277569392348087        |          0.0          |
| 3.467368504525317  |     L      |    PLD    |       0.0111        |             0.0              |         0.0          |        0.9722430607651912        |          0.0          |
| 3.467368504525317  |     M      |    HDM    |       0.0111        |      0.3333333333333333      |         0.0          |        0.4386949293433084        | 0.0016231712385702411 |
| 3.467368504525317  |     M      |    MD     |       0.0111        |      0.3333333333333333      | 0.003703703703703704 |       0.24625935162094761        | 0.0009111596009975062 |
| 3.467368504525317  |     M      |    PLD    |       0.0111        |      0.3333333333333333      |         0.0          |        0.3156691604322527        | 0.001167975893599335  |
| 3.467368504525317  |     S      |    HDM    |       0.0111        |      0.6666666666666666      |         0.0          |        0.1057142857142857        | 0.0007822857142857142 |
| 3.467368504525317  |     S      |    MD     |       0.0111        |      0.6666666666666666      | 0.003703703703703704 |        0.4522077922077922        | 0.0033463376623376626 |
| 3.467368504525317  |     S      |    PLD    |       0.0111        |      0.6666666666666666      |         0.0          |        0.4425974025974026        | 0.003275220779220779  |
| 3.5002575415843395 |     L      |    HDM    |       0.0222        |             0.0              |         0.0          |               0.0                |          0.0          |
| 3.5002575415843395 |     L      |    MD     |       0.0222        |             0.0              |         0.0          |        0.0277569392348087        |          0.0          |
| 3.5002575415843395 |     L      |    PLD    |       0.0222        |             0.0              |         0.0          |        0.9722430607651912        |          0.0          |
| 3.5002575415843395 |     M      |    HDM    |       0.0222        |             0.0              |         0.0          |        0.4386949293433084        |          0.0          |
| 3.5002575415843395 |     M      |    MD     |       0.0222        |             0.0              |         0.0          |       0.24625935162094761        |          0.0          |
| 3.5002575415843395 |     M      |    PLD    |       0.0222        |             0.0              |         0.0          |        0.3156691604322527        |          0.0          |
| 3.5002575415843395 |     S      |    HDM    |       0.0222        |             1.0              |         0.0          |        0.1057142857142857        | 0.0023468571428571427 |
